,,,General Information,,,,,,,Current Academic Standing,,,GPA/Academic Performance from previous term:,,,Attendance Record,,,,Previous Academic Support Received,,,,,Academic Challenges,,,,,External/Personal Factors Affecting Performance,,
2401011394,"Natividad, Sean Cruz",BSBio / 3rd Year,CAS,Cabanglasan,sean.natividad7476@yahoo.com,Face to face,Jose A. Flores,0,0,0,0,3,3rd - 1st Semester,1.67,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2201011615,"Domingo, Fatima Paolo",BSPsych / 1st Year,CAS,Main,fatima.domingo3798@buksu.edu.ph,Hybrid,Carla M. Reyes,0,1,0,1,3,1st - 1st Semester,2.11,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2202009372,"Valencia, Louise Mae",BPA / 2nd Year,COA,Kibawe,louise.valencia6448@gmail.com,Face to face,Jose A. Flores,1,1,1,1,7,2nd - 1st Semester,3.1,3,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0
2501008844,"Torres, John Faith",BPA / 3rd Year,COA,Impasug-ong,john.torres9715@buksu.edu.ph,Returnee,Raul Lecaros,1,1,1,1,6,3rd - 1st Semester,2.72,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
2401007633,"Rivera, Christian Faith",BSA / 3rd Year,CBAA,Talakag,christian.rivera359@buksu.edu.ph,Regular,Patrick M. Rosales,1,1,0,1,6,3rd - 1st Semester,2.32,2,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
2501005144,"Dela Cruz, Adrian Mae",BSEd-Math / 4th Year,CTE,Dangcagan,adrian.delacruz5359@gmail.com,Hybrid,Rhea L. Aquino,1,1,1,1,7,4th - 1st Semester,3.26,4,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0
2201007335,"Natividad, Sheila Reyes",BSEd-Math / 4th Year,CTE,Kibawe,sheila.natividad4814@buksu.edu.ph,Regular,Raul Lecaros,1,1,1,1,5,3rd - 2nd Semester,2.88,2,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
2501006446,"Ocampo, Joy Lyn",BPA / 4th Year,COA,Cabanglasan,joy.ocampo3305@buksu.edu.ph,Online,Richard B. Salazar,1,1,1,1,6,3rd - 2nd Semester,2.64,3,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
2202007795,"Pascual, Daniel Rae",BEEd / 3rd Year,CTE,Main,daniel.pascual3130@buksu.edu.ph,Face to face,Paolo D. Torres,1,1,1,1,6,3rd - 1st Semester,3.06,3,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1
2201008862,"Ocampo, Anne Marie",BSN / 1st Year,CON,Main,anne.ocampo8498@buksu.edu.ph,Regular,Aileen C. Domingo,0,1,0,1,3,1st - 1st Semester,1.94,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
2301004829,"Ocampo, Anne Rae",BSMath / 4th Year,CAS,Main,anne.ocampo6178@gmail.com,Regular,John P. Navarro,1,1,1,1,5,4th - 1st Semester,2.91,3,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
2401005943,"Valencia, Alyssa Rae",BSBio / 1st Year,CAS,Kalilangan,alyssa.valencia2337@buksu.edu.ph,Face to face,Maria G. Ramos,0,0,0,0,4,1st - 1st Semester,1.57,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2202004923,"Rivera, Miguel Claire",BSDAT-EMC / 3rd Year,F,Kalilangan,miguel.rivera5635@buksu.edu.ph,Transferee,Rhea L. Aquino,1,1,1,1,8,3rd - 1st Semester,3.13,4,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2201010353,"Domingo, Fatima Mae",BSMath / 1st Year,CAS,Dangcagan,fatima.domingo1821@buksu.edu.ph,Regular,John P. Navarro,1,1,1,1,7,1st - 1st Semester,2.62,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2401008142,"Garcia, Patrick Louise",BSPsych / 3rd Year,CAS,San Fernando,patrick.garcia3708@gmail.com,Regular,John P. Navarro,0,1,0,1,5,3rd - 1st Semester,2.12,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2202006723,"Padilla, Mae Beth",BSN / 2nd Year,CON,Main,mae.padilla6866@buksu.edu.ph,Face to face,Patrick M. Rosales,0,1,0,0,3,2nd - 1st Semester,1.74,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
2301005040,"Lopez, Kristine Rose",BSCrim / 2nd Year,CCJE,Main,kristine.lopez7984@gmail.com,Face to face,Maria G. Ramos,1,1,0,0,3,1st - 2nd Semester,2.45,2,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
2201012325,"Castillo, Kevin Santos",BSEd-Math / 3rd Year,CTE,Main,kevin.castillo7994@buksu.edu.ph,Regular,Jose A. Flores,1,1,1,1,7,2nd - 2nd Semester,2.91,3,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1
2302011445,"Torres, Rafael Ramos",BSDAT-EMC / 3rd Year,F,Main,rafael.torres4789@yahoo.com,Regular,Mark T. Villanueva,0,0,0,0,1,3rd - 1st Semester,1.07,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2401013190,"Garcia, Kenneth Jane",BSCS / 3rd Year,CITC,Main,kenneth.garcia8147@gmail.com,Regular,Leah C. Dizon,0,1,0,0,4,3rd - 1st Semester,1.54,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2401010169,"Garcia, Grace Claire",BSBA-FM / 3rd Year,CBAA,Dangcagan,grace.garcia5306@yahoo.com,Online,Raul Lecaros,1,1,0,0,4,3rd - 1st Semester,2.34,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2402013802,"Cabrera, Louise Hope",BEEd / 4th Year,CTE,Main,louise.cabrera6066@buksu.edu.ph,Transferee,Leah C. Dizon,0,0,0,0,5,4th - 1st Semester,2.15,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2302014058,"Dela Cruz, Joy Louise",BSCrim / 3rd Year,CCJE,Main,joy.delacruz5696@buksu.edu.ph,Regular,Maria G. Ramos,0,1,0,0,5,3rd - 1st Semester,2.29,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2501004487,"Flores, Nathan Beth",BSIS / 3rd Year,CITC,Main,nathan.flores1043@buksu.edu.ph,Regular,Mark T. Villanueva,1,1,1,1,8,3rd - 1st Semester,2.93,2,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
2301012563,"Ramos, Miguel Hope",BSBio / 1st Year,CAS,Dangcagan,miguel.ramos1337@buksu.edu.ph,Regular,Paolo D. Torres,1,1,0,1,2,1st - 1st Semester,2.2,3,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
2201006912,"Rosales, Sophia Louise",BSCrim / 3rd Year,CCJE,San Fernando,sophia.rosales2909@buksu.edu.ph,Regular,Nina V. Mendoza,1,1,1,1,6,3rd - 1st Semester,2.85,2,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0
2201013463,"Flores, Kenneth Faith",BSMath / 1st Year,CAS,Talakag,kenneth.flores3086@gmail.com,Face to face,Raul Lecaros,0,0,0,0,4,1st - 1st Semester,1.67,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2302004770,"Domingo, Angel Lyn",BSEntrep / 3rd Year,CBAA,Main,angel.domingo4706@gmail.com,Regular,Paolo D. Torres,1,1,1,1,4,2nd - 2nd Semester,2.58,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
2202005997,"Cabrera, Mae Faith",BPA / 1st Year,COA,Main,mae.cabrera3388@buksu.edu.ph,Regular,Raul Lecaros,1,1,1,1,7,1st - 1st Semester,2.77,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2402013729,"Aguilar, Jessa Miguel",BSA / 2nd Year,CBAA,Main,jessa.aguilar6778@buksu.edu.ph,Regular,Leah C. Dizon,0,1,0,0,3,1st - 2nd Semester,1.82,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
2501006339,"Domingo, Jessa Grace",BSEntrep / 1st Year,CBAA,Kalilangan,jessa.domingo585@buksu.edu.ph,Face to face,Leah C. Dizon,1,1,1,1,7,1st - 1st Semester,3.28,4,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1
2202010120,"Reyes, Jessa Miguel",BSEd-English / 2nd Year,CTE,Impasug-ong,jessa.reyes8284@buksu.edu.ph,Face to face,Leah C. Dizon,1,1,1,1,4,1st - 2nd Semester,2.51,2,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0
2302004441,"Salazar, Noel Beth",BSIS / 4th Year,CITC,Malitbog,noel.salazar577@buksu.edu.ph,Face to face,Angela S. Bautista,0,1,0,0,4,4th - 1st Semester,2.43,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2202010416,"Mendoza, Bryan Jane",BSIT / 2nd Year,CITC,Kitaotao,bryan.mendoza8872@gmail.com,Returnee,John P. Navarro,0,1,0,0,4,2nd - 1st Semester,1.73,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2202010823,"Domingo, Daniel Rose",BSCrim / 2nd Year,CCJE,Talakag,daniel.domingo6753@buksu.edu.ph,Face to face,Paolo D. Torres,0,1,0,1,5,2nd - 1st Semester,2.41,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
2301013081,"Padilla, Elijah Rose",BSCS / 1st Year,CITC,Main,elijah.padilla865@buksu.edu.ph,Face to face,Grace B. Lopez,0,1,0,0,1,1st - 1st Semester,1.86,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2201006791,"Reyes, Angel Beth",BSMath / 4th Year,CAS,Kibawe,angel.reyes7814@buksu.edu.ph,Face to face,Mark T. Villanueva,1,1,0,0,5,4th - 1st Semester,2.4,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2301005751,"Dela Cruz, Trisha Santos",BSEd-Math / 4th Year,CTE,Main,trisha.delacruz4141@buksu.edu.ph,Face to face,Paolo D. Torres,1,1,0,0,4,4th - 1st Semester,2.19,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
2402010537,"Ocampo, Camille Reyes",BSEd-Math / 2nd Year,CTE,Main,camille.ocampo5673@gmail.com,Regular,Nina V. Mendoza,0,1,0,0,2,1st - 2nd Semester,1.77,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2202013939,"Padilla, Fatima Lyn",BSIS / 3rd Year,CITC,Main,fatima.padilla2273@buksu.edu.ph,Regular,Maria G. Ramos,1,1,1,1,6,2nd - 2nd Semester,3.14,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
2202007632,"Salazar, Grace Garcia",BSBio / 3rd Year,CAS,Kitaotao,grace.salazar1242@buksu.edu.ph,Regular,Aileen C. Domingo,0,0,0,1,4,3rd - 1st Semester,1.63,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2201005839,"Mercado, Sophia Beth",BEEd / 3rd Year,CTE,Baungon,sophia.mercado1080@buksu.edu.ph,Regular,Carla M. Reyes,0,1,1,0,1,2nd - 2nd Semester,2.58,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2501006679,"Mendoza, Diana Miguel",BSEd-English / 2nd Year,CTE,Kibawe,diana.mendoza2831@buksu.edu.ph,Transferee,Leah C. Dizon,1,1,1,1,7,1st - 2nd Semester,2.82,3,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1
2301012206,"Bautista, Grace Faith",BSEntrep / 4th Year,CBAA,Kibawe,grace.bautista213@yahoo.com,Regular,Carla M. Reyes,1,1,1,1,5,4th - 1st Semester,3.19,3,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1
2501008993,"Cabrera, Sophia Lyn",BSBio / 4th Year,CAS,Dangcagan,sophia.cabrera9377@yahoo.com,Face to face,Rhea L. Aquino,0,1,0,0,4,3rd - 2nd Semester,1.94,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2302008438,"Rivera, Joseph Mae",BEEd / 4th Year,CTE,Kalilangan,joseph.rivera2395@gmail.com,Returnee,Nina V. Mendoza,0,1,0,1,6,3rd - 2nd Semester,2.43,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2301012016,"Ramos, Christian Miguel",BSPsych / 3rd Year,CAS,Malitbog,christian.ramos1766@yahoo.com,Hybrid,Leah C. Dizon,1,1,1,1,8,3rd - 1st Semester,3.35,4,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0
2301013667,"Aguilar, Adrian Joy",BSMath / 2nd Year,CAS,Impasug-ong,adrian.aguilar2293@buksu.edu.ph,Hybrid,Mark T. Villanueva,0,1,0,0,4,1st - 2nd Semester,1.7,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2302005095,"Castillo, Joshua Beth",BSMath / 4th Year,CAS,Main,joshua.castillo5235@buksu.edu.ph,Regular,Angela S. Bautista,1,1,0,1,2,4th - 1st Semester,2.09,2,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0
2301013515,"Torres, Bianca Claire",BSBio / 3rd Year,CAS,Main,bianca.torres3208@buksu.edu.ph,Face to face,Maria G. Ramos,1,1,0,1,4,2nd - 2nd Semester,2.28,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
2401008537,"Morales, Adrian Mae",BSDAT-EMC / 1st Year,F,Main,adrian.morales5472@buksu.edu.ph,Transferee,Jose A. Flores,1,1,0,1,1,1st - 1st Semester,1.51,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2202007529,"Santos, Louise Mae",BSA / 2nd Year,CBAA,Main,louise.santos574@gmail.com,Face to face,Richard B. Salazar,0,1,0,0,2,2nd - 1st Semester,1.64,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1
2201005013,"Navarro, Lyn Cruz",BSPsych / 4th Year,CAS,Baungon,lyn.navarro722@gmail.com,Returnee,Grace B. Lopez,0,1,0,0,3,4th - 1st Semester,1.97,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2501012147,"Rosales, Patrick Paolo",BEEd / 3rd Year,CTE,Kalilangan,patrick.rosales5255@gmail.com,Face to face,John P. Navarro,0,1,0,0,2,3rd - 1st Semester,1.23,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2401007019,"Ramos, Rafael Jose",BSCS / 4th Year,CITC,San Fernando,rafael.ramos8215@buksu.edu.ph,Hybrid,Rhea L. Aquino,1,1,1,1,8,3rd - 2nd Semester,2.72,2,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
2402011840,"Aquino, Nathan Beth",BSDAT-EMC / 4th Year,F,Dangcagan,nathan.aquino1767@buksu.edu.ph,Transferee,Mark T. Villanueva,1,1,1,1,7,4th - 1st Semester,3.4,5,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0
2301007824,"Salazar, Lyn Lopez",BSEntrep / 3rd Year,CBAA,Baungon,lyn.salazar8051@yahoo.com,Hybrid,Carla M. Reyes,1,1,0,0,5,3rd - 1st Semester,2.28,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2302009937,"Reyes, Angelo Santos",BPA / 2nd Year,COA,Malitbog,angelo.reyes7393@buksu.edu.ph,Online,Raul Lecaros,1,1,1,1,6,2nd - 1st Semester,2.55,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2201006947,"Villanueva, Rafael Santos",BSN / 1st Year,CON,Malitbog,rafael.villanueva2894@gmail.com,Face to face,John P. Navarro,1,1,1,1,5,1st - 1st Semester,2.99,3,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
2402013316,"Reyes, Bryan Santos",BSA / 2nd Year,CBAA,Kitaotao,bryan.reyes1097@buksu.edu.ph,Face to face,Angela S. Bautista,0,0,0,0,5,1st - 2nd Semester,2.06,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2201013007,"Dela Cruz, Sophia Reyes",BSBA-FM / 4th Year,CBAA,Main,sophia.delacruz3993@gmail.com,Regular,Leah C. Dizon,1,1,0,0,4,4th - 1st Semester,2.32,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2302005391,"Natividad, Anne Lyn",BSEd-English / 1st Year,CTE,Cabanglasan,anne.natividad6123@buksu.edu.ph,Regular,Patrick M. Rosales,0,0,0,0,1,1st - 1st Semester,1.92,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2301012114,"Ocampo, Diana Beth",BSMath / 2nd Year,CAS,Main,diana.ocampo8023@yahoo.com,Hybrid,Rhea L. Aquino,0,1,0,0,3,2nd - 1st Semester,1.75,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2202010338,"Salazar, Jessa Cruz",BSPsych / 1st Year,CAS,Kitaotao,jessa.salazar4776@gmail.com,Face to face,Aileen C. Domingo,0,1,0,1,2,1st - 1st Semester,2.03,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2202008770,"Villanueva, Bryan Miguel",BSIS / 2nd Year,CITC,Main,bryan.villanueva1957@buksu.edu.ph,Face to face,Aileen C. Domingo,1,1,1,1,6,2nd - 1st Semester,2.95,2,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
2401010210,"Domingo, Carlo Mae",BPA / 3rd Year,COA,Main,carlo.domingo6280@buksu.edu.ph,Regular,John P. Navarro,1,1,1,1,8,2nd - 2nd Semester,3.96,6,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2302011695,"Rosales, Grace Rae",BSEd-English / 4th Year,CTE,Malitbog,grace.rosales378@buksu.edu.ph,Face to face,Grace B. Lopez,1,1,1,1,6,4th - 1st Semester,3.64,6,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1
2202010636,"Mercado, Maria Paolo",BSN / 3rd Year,CON,Main,maria.mercado359@buksu.edu.ph,Face to face,Jose A. Flores,0,1,1,1,4,2nd - 2nd Semester,2.61,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0
2301005719,"Morales, Sheila Marie",BSMath / 4th Year,CAS,Main,sheila.morales3048@buksu.edu.ph,Face to face,Paolo D. Torres,1,0,0,1,5,4th - 1st Semester,1.98,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2402007353,"Castillo, Gabriel Louise",BSDAT-EMC / 2nd Year,F,Main,gabriel.castillo4462@buksu.edu.ph,Face to face,Paolo D. Torres,0,1,0,0,4,2nd - 1st Semester,2.19,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2402012937,"Cabrera, Trisha Ramos",BSEd-English / 3rd Year,CTE,Kalilangan,trisha.cabrera6680@buksu.edu.ph,Transferee,John P. Navarro,0,0,0,0,3,2nd - 2nd Semester,1.69,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2302008567,"Cabrera, Diana Cruz",BSCrim / 2nd Year,CCJE,Main,diana.cabrera2137@buksu.edu.ph,Face to face,John P. Navarro,1,1,0,0,3,1st - 2nd Semester,2.1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2401008008,"Ramos, Maria Cruz",BPA / 4th Year,COA,Kibawe,maria.ramos5351@buksu.edu.ph,Face to face,Paolo D. Torres,0,1,0,0,2,3rd - 2nd Semester,1.83,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2201005147,"Aquino, Maria Marie",BSEd-Math / 3rd Year,CTE,Kibawe,maria.aquino2485@buksu.edu.ph,Regular,Grace B. Lopez,1,1,0,0,5,3rd - 1st Semester,2.36,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
2401006976,"Rosales, Trisha Beth",BSN / 1st Year,CON,Main,trisha.rosales7920@buksu.edu.ph,Transferee,Richard B. Salazar,0,1,0,0,3,1st - 1st Semester,2.27,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2402005514,"Ramos, Anne Kate",BSEd-Math / 1st Year,CTE,Kibawe,anne.ramos502@buksu.edu.ph,Online,Richard B. Salazar,0,0,1,0,1,1st - 1st Semester,1.92,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2302007338,"Valencia, Carlo Jane",BEEd / 3rd Year,CTE,Impasug-ong,carlo.valencia5854@gmail.com,Face to face,John P. Navarro,1,1,1,1,5,3rd - 1st Semester,2.7,2,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
2202012865,"Castillo, Daniel Lopez",BSBA-FM / 1st Year,CBAA,San Fernando,daniel.castillo2668@gmail.com,Regular,Carla M. Reyes,0,1,0,1,7,1st - 1st Semester,2.24,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2402012321,"Mercado, Lyn Rose",BSBA-FM / 4th Year,CBAA,Main,lyn.mercado7754@gmail.com,Online,Jose A. Flores,1,1,1,1,7,3rd - 2nd Semester,3.33,5,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0
2201007121,"Villanueva, Lyn Grace",BPA / 1st Year,COA,San Fernando,lyn.villanueva3933@buksu.edu.ph,Hybrid,Richard B. Salazar,0,1,0,0,3,1st - 1st Semester,1.4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2302014115,"Gonzales, Janelle Beth",BSIT / 2nd Year,CITC,Main,janelle.gonzales9656@gmail.com,Regular,Nina V. Mendoza,0,1,0,0,5,1st - 2nd Semester,2.48,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2201008917,"Ocampo, Maria Reyes",BSBA-FM / 3rd Year,CBAA,Cabanglasan,maria.ocampo8137@yahoo.com,Face to face,Angela S. Bautista,0,0,0,0,4,3rd - 1st Semester,1.86,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2301013320,"Ocampo, John Marie",BSIS / 4th Year,CITC,Main,john.ocampo3925@buksu.edu.ph,Regular,Aileen C. Domingo,1,1,1,1,6,3rd - 2nd Semester,2.67,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
2201007094,"Bautista, Kenneth Louise",BSBio / 2nd Year,CAS,Impasug-ong,kenneth.bautista5758@buksu.edu.ph,Transferee,Aileen C. Domingo,0,1,1,0,5,2nd - 1st Semester,2.54,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2201010540,"Valencia, Lyn Rae",BSDAT-EMC / 4th Year,F,San Fernando,lyn.valencia1397@buksu.edu.ph,Face to face,Paolo D. Torres,0,1,0,0,1,3rd - 2nd Semester,1.51,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2301010007,"Flores, Joy Reyes",BSCS / 2nd Year,CITC,Kitaotao,joy.flores6667@buksu.edu.ph,Returnee,Carla M. Reyes,1,1,0,0,5,2nd - 1st Semester,2.47,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2401009313,"Mercado, Noel Beth",BSIT / 2nd Year,CITC,San Fernando,noel.mercado1524@gmail.com,Face to face,Raul Lecaros,1,1,1,1,5,1st - 2nd Semester,3.72,5,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0
2302008018,"Valencia, Miguel Rae",BSN / 4th Year,CON,Main,miguel.valencia8569@gmail.com,Regular,Mark T. Villanueva,0,1,0,0,4,3rd - 2nd Semester,2.25,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
2401007461,"Mendoza, Elijah Faith",BSIT / 1st Year,CITC,Main,elijah.mendoza763@gmail.com,Regular,John P. Navarro,1,1,1,1,7,1st - 1st Semester,3.48,5,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0
2501006832,"Aquino, Noel Mae",BSN / 2nd Year,CON,Impasug-ong,noel.aquino7168@buksu.edu.ph,Face to face,Nina V. Mendoza,1,1,1,1,5,2nd - 1st Semester,2.92,3,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
2301007071,"Rosales, Rhea Cruz",BSMath / 1st Year,CAS,Main,rhea.rosales7962@buksu.edu.ph,Returnee,Paolo D. Torres,1,1,1,0,4,1st - 1st Semester,2.57,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2402012587,"Rivera, Carlo Mae",BSEd-Math / 3rd Year,CTE,Main,carlo.rivera3169@buksu.edu.ph,Regular,Mark T. Villanueva,0,0,0,0,2,2nd - 2nd Semester,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2202012097,"Santos, Janelle Rae",BSIS / 3rd Year,CITC,Dangcagan,janelle.santos7230@gmail.com,Face to face,Leah C. Dizon,1,1,1,1,7,3rd - 1st Semester,2.79,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2402008985,"Cabrera, Elijah Beth",BSDAT-EMC / 4th Year,F,Kalilangan,elijah.cabrera3545@gmail.com,Transferee,Maria G. Ramos,1,1,1,0,4,4th - 1st Semester,2.64,3,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0
2201011811,"Reyes, Angelo Marie",BSIS / 3rd Year,CITC,Kitaotao,angelo.reyes6008@gmail.com,Transferee,Richard B. Salazar,1,1,0,1,4,3rd - 1st Semester,2.37,2,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
2302007026,"Torres, Christian Kate",BSCrim / 2nd Year,CCJE,Main,christian.torres3509@yahoo.com,Regular,Patrick M. Rosales,1,1,0,0,5,1st - 2nd Semester,2.25,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2401014392,"Domingo, Joshua Garcia",BSCS / 2nd Year,CITC,Kalilangan,joshua.domingo4255@buksu.edu.ph,Hybrid,Patrick M. Rosales,0,1,1,1,6,1st - 2nd Semester,2.65,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
2501004846,"Torres, John Lyn",BSCS / 1st Year,CITC,Main,john.torres1610@buksu.edu.ph,Transferee,Angela S. Bautista,0,1,0,1,6,1st - 1st Semester,2.29,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2401005146,"Reyes, Diana Santos",BSEd-Math / 2nd Year,CTE,Main,diana.reyes801@buksu.edu.ph,Face to face,Leah C. Dizon,1,1,0,1,7,1st - 2nd Semester,2.22,2,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0
2402012148,"Castillo, Bryan Anne",BSEd-Math / 3rd Year,CTE,Baungon,bryan.castillo7538@gmail.com,Regular,Raul Lecaros,0,1,0,0,4,2nd - 2nd Semester,1.88,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2302007528,"Castillo, Noel Hope",BSMath / 3rd Year,CAS,Main,noel.castillo6555@gmail.com,Face to face,John P. Navarro,0,0,0,0,1,3rd - 1st Semester,1.78,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2501009215,"Padilla, Miguel Claire",BSN / 3rd Year,CON,Main,miguel.padilla8905@gmail.com,Face to face,Patrick M. Rosales,0,1,1,0,5,3rd - 1st Semester,2.5,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2201009201,"Aquino, Allen Faith",BSBio / 1st Year,CAS,Malitbog,allen.aquino5818@buksu.edu.ph,Hybrid,Rhea L. Aquino,0,1,0,0,2,1st - 1st Semester,2.05,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
