Student_No,Name,Midterm_CS_Equivalent,Midterm_LAB_Equivalent,Midterm_MO_Equivalent,Midterm_Grade,Finalterm_CS_Equivalent,Finalterm_LAB_Equivalent,Finalterm_MO_Equivalent,Finalterm_Grade,Midterm_Weighted_Component,Finalterm_Weighted_Component,Final_Grade,Remarks,Midterm_CS_Raw_Short_Film_Proposal,Midterm_LAB_Raw_Storyboard,Midterm_MO_Raw_Long_Quiz_50pts,Midterm_CS_Max,Midterm_LAB_Max,Midterm_MO_Max,Finalterm_PPR1_Raw_5pts,Finalterm_PPR2_Raw_5pts,Finalterm_PPR3_Raw_5pts,Finalterm_PPR4_Raw_5pts,Finalterm_PPR5_Raw_5pts,Finalterm_PPR_Max_Each
2301425707,"Tilanduca, Jade E.",2.5,2.25,2.25,2.25,2.25,2.5,2.5,2.50,2.325,2.425,2.25,Passed,71,76,37.6,100,100,50,3.61,4.1,3.72,3.8,3.41,5
2353967173,"Quimbo, Jaymarc G.",3.75,3.5,3.75,5.00,3.75,3.5,3.75,5.00,3.675,3.675,5.00,Failed,46,50,24.6,100,100,50,2.42,2.47,2.47,2.77,2.49,5
2230144806,"Gumapac, Kate J.",3.75,3.75,4,5.00,3.75,3.75,4,5.00,3.85,3.85,5.00,Failed,47,48,22.4,100,100,50,2.17,2.59,2.4,2.26,2.08,5
2359483579,"Aquino, Ella N.",1.5,1.75,1,1.25,2.25,2,1.75,2.00,1.375,1.975,1.75,Passed,90,86,49.7,100,100,50,4.05,4.49,4.13,4.11,4.03,5
2263573622,"Publico, Jade D.",2.5,1.5,1.25,1.75,1.5,1.75,2,1.75,1.7,1.775,1.75,Passed,70,90,45.9,100,100,50,4.44,4.41,4.04,4.28,4.05,5
2362510416,"Gumapac, Justine P.",4,3.75,3.5,5.00,4,3.75,3.75,5.00,3.725,3.825,5.00,Failed,42,46,26.7,100,100,50,2.35,2.21,2.45,2.03,2.28,5
2264726234,"Añonuevo, Jannerie F.",2.25,2.5,2.25,2.25,2.5,2.5,2.75,2.50,2.325,2.6,2.50,Passed,76,71,38.1,100,100,50,3.63,3.71,2.86,3.62,3.77,5
2204299020,"Publico, Miky M.",1.25,1.25,2,1.50,1.25,2,1.5,1.50,1.55,1.575,1.50,Passed,91,92,41.1,100,100,50,4.6,4.59,4.44,4.56,4.14,5
2241403756,"Maraon, Kim B.",1.75,2.25,2,2.00,2.5,2.25,2,2.25,2,2.225,2.00,Passed,85,79,40.2,100,100,50,3.88,3.77,3.61,4.11,3.85,5
2291717427,"Lopez, Jade O.",3.25,3,3.25,3.25,3.25,3.25,2.75,3.00,3.175,3.05,3.00,Passed,59,60,29.8,100,100,50,2.46,3.47,2.85,3.66,2.69,5
2389036228,"Publico, Rica H.",2.75,2.75,2.5,2.75,2.75,2.75,2.75,2.75,2.65,2.75,2.75,Passed,69,67,35.7,100,100,50,3.6,3.5,3.63,3.43,3.35,5
2382696908,"De Guzman, Miguel L.",1.25,1.5,1.5,1.50,1,1.25,1.25,1.25,1.425,1.175,1.25,Passed,94,90,44.5,100,100,50,5,4.24,4.83,4.85,4.58,5
2224746162,"Melendez, Elisabeth D.",2,2,2,2.00,2.25,2.25,2,2.25,2,2.15,2.00,Passed,83,83,40.3,100,100,50,4.08,3.68,4.29,4.04,3.97,5
2214887087,"Cajes, Kyle A.",2.5,2.5,2.5,2.50,2.5,2.25,2.75,2.50,2.5,2.525,2.50,Passed,70,71,36.7,100,100,50,3.1,4.01,3.81,3.53,3.86,5
2224688719,"Lisondra, Nathan O.",2.5,2.5,2,2.25,2.5,2.25,2.25,2.25,2.3,2.325,2.25,Passed,74,71,41.7,100,100,50,3.87,3.88,4.18,4.09,3.35,5
2389826748,"Salazar, Alyssa A.",3,2.75,2,2.50,2.75,3,2.75,2.75,2.525,2.825,2.75,Passed,64,69,40.1,100,100,50,3.31,3.49,3.1,3.02,3.51,5
2394552645,"Magante, Nicole L.",2.75,2.5,2.75,2.75,2.5,2.25,2.75,2.50,2.675,2.525,2.50,Passed,69,71,34.3,100,100,50,3.88,3.69,3.7,3.74,3.35,5
2320579731,"Tan, Natalie A.",2.5,3,2.25,2.50,3,3,3,3.00,2.55,3,2.75,Passed,72,61,37.6,100,100,50,3.45,3.49,3.31,3.37,2.88,5
2232075567,"Torres, Mark E.",3,3,2.75,3.00,2.75,3,2.75,2.75,2.9,2.825,2.75,Passed,61,63,33.5,100,100,50,3.4,3.37,3.37,3.63,3.25,5
2221679602,"Publico, Carlo J.",1.25,1.25,1.25,1.25,1.5,1.5,2,1.75,1.25,1.7,1.50,Passed,92,93,46.3,100,100,50,4.48,4.37,4.55,4.27,4.03,5
2289798522,"Santos, Mark F.",3.75,3.25,3.5,3.50,4,4,3.75,5.00,3.5,3.9,5.00,Failed,46,55,26.3,100,100,50,2.01,2.2,2.22,2.46,2.22,5
2260588316,"Mendoza, John P.",3,3,2.75,3.00,2.75,2.5,2.75,2.75,2.9,2.675,2.75,Passed,64,64,33.4,100,100,50,3.9,2.92,3.04,3.27,3.26,5
2251198667,"Gumapac, Miguel O.",3.5,3.5,3.25,3.50,3.5,3.5,3.25,3.50,3.4,3.4,5.00,Failed,53,53,29,100,100,50,2.65,3.01,2.87,2.48,2.65,5
2294223699,"Publico, Kevin G.",1.25,1,1.25,1.25,1.75,1.25,1.5,1.50,1.175,1.5,1.25,Passed,95,98,46.7,100,100,50,4.55,4.54,4.42,4.28,4.85,5
2296096078,"Uy, Faith C.",2.25,2,2,2.00,2.25,2.5,2,2.25,2.075,2.225,2.25,Passed,77,81,41.5,100,100,50,3.92,4.05,4.08,3.93,3.76,5
2285492654,"Soriano, Kim A.",3,3,3.25,3.00,3.25,3,3.25,3.25,3.1,3.175,3.25,Passed,62,61,29.6,100,100,50,3.26,3.48,2.75,2.74,2.85,5
2272776184,"Cajes, EJ M.",3.75,3.25,3.75,5.00,3.5,3.25,3.5,3.50,3.6,3.425,5.00,Failed,45,55,22.9,100,100,50,2.72,2.82,2.87,2.63,2.81,5
2224480546,"Gumapac, Miguel J.",1.5,2,2,1.75,2,2,1.75,2.00,1.85,1.9,1.75,Passed,88,84,40.2,100,100,50,3.97,4.42,4.13,4.26,4.39,5
2303081278,"Navarro, Sean G.",2,1.75,2,2.00,1.5,2,1.75,1.75,1.925,1.75,1.75,Passed,81,86,40,100,100,50,4.05,4.06,4.54,4.25,4.2,5
2273852884,"Tan, Winchel H.",3,3.5,3.75,3.50,3.5,3.25,3.25,3.25,3.45,3.325,5.00,Failed,63,51,23.5,100,100,50,3.12,2.71,2.64,2.64,2.88,5
2208808180,"Reyes, Angela J.",1.75,2,2.25,2.00,2,1.5,2,1.75,2.025,1.85,2.00,Passed,85,82,39.8,100,100,50,4.3,4.29,4.24,4.31,4.67,5
2266269097,"Mercado, Jade O.",2.5,2,2.5,2.25,2.25,2.75,2.5,2.50,2.35,2.5,2.50,Passed,74,81,35.1,100,100,50,3.52,3.51,3.93,3.53,3.77,5
2319890027,"Nuer, Mary L.",2,1.5,1.75,1.75,1.5,2,2.25,2.00,1.75,1.95,1.75,Passed,82,87,42.8,100,100,50,3.93,4.31,4.21,4.5,4.4,5
2245828120,"Nuer, John L.",1.5,1.25,2.5,1.75,1.75,1.75,1.75,1.75,1.825,1.75,1.75,Passed,87,92,36.8,100,100,50,4.43,3.95,4.04,4.25,4.34,5
2360780331,"Nuer, Pia P.",2.75,2.75,3,2.75,3.5,3.25,3.25,3.25,2.85,3.325,3.00,Passed,69,69,31.4,100,100,50,2.77,3.34,3.02,2.72,3.09,5
2283261788,"Tolentino, Mary A.",3.5,3.25,3.25,3.25,3.5,3.25,3.5,3.50,3.325,3.425,5.00,Failed,53,55,27.5,100,100,50,3.13,2.78,2.61,2.36,2.69,5
2204942774,"Tolentino, Miguel D.",1.75,1.75,2,1.75,2,1.5,2,1.75,1.85,1.85,1.75,Passed,86,86,40.8,100,100,50,4.1,3.76,4.59,4.32,4.3,5
2293657910,"Magante, Jeter G.",2.5,2.25,3,2.50,2.5,2.5,2.5,2.50,2.625,2.5,2.50,Passed,74,76,31.7,100,100,50,3.79,3.62,3.94,3.67,3.69,5
2343472255,"Torres, Nathan J.",5,4,5,5.00,5,4,5,5.00,4.7,4.7,5.00,Failed,39,43,18.4,100,100,50,1.99,1.99,1.72,1.81,1.69,5
2355585791,"Albarracin, Meljon H.",3.25,3,3.75,3.25,3.25,3,3.5,3.25,3.375,3.275,5.00,Failed,55,62,24.5,100,100,50,2.73,2.67,3.09,2.75,2.71,5
2383886545,"Cruz, Jannerie O.",5,5,5,5.00,5,5,5,5.00,5,5,5.00,Failed,38,31,18.7,100,100,50,1.56,1.75,1.86,1.28,1.94,5
2338421343,"Reyes, Miguel P.",2.5,3,2.75,2.75,3,3,2.75,3.00,2.75,2.9,2.75,Passed,73,63,32.6,100,100,50,3.12,2.89,3.16,3.32,3.71,5
2389766697,"Publico, Paolo A.",4,3.75,4,5.00,5,4,4,5.00,3.925,4.3,5.00,Failed,43,48,21.4,100,100,50,2.19,1.68,2.29,1.57,2.29,5
2246762928,"Rivera, Christian M.",3.75,3.25,3.5,3.50,4,4,4,5.00,3.5,4,5.00,Failed,45,56,26.9,100,100,50,1.89,1.73,2.36,2.22,2.66,5
2349314124,"Gumapac, Ian M.",2.5,2.25,2.75,2.50,2.5,2.25,2.25,2.25,2.525,2.325,2.50,Passed,71,77,34.4,100,100,50,3.64,3.41,3.23,3.98,3.94,5
2300098056,"Valdez, Winchel J.",3,3,3,3.00,2.75,3,3,3.00,3,2.925,3.00,Passed,62,60,31.2,100,100,50,3.13,3.18,3.61,3.28,2.9,5
2275264782,"Halinon, Jeter D.",1.75,1.5,1,1.25,1.25,1.25,1.25,1.25,1.375,1.25,1.25,Passed,85,88,49,100,100,50,4.47,4.6,4.49,4.8,4.35,5
2374411464,"Maraon, Nicole L.",2.5,2,2.75,2.50,2.25,2.25,2.25,2.25,2.45,2.25,2.25,Passed,73,83,34.9,100,100,50,4,4.03,3.94,3.8,3.7,5
2357495814,"Valdez, Ella P.",2.5,3,3.5,3.00,2.5,3,2.5,2.75,3.05,2.65,2.75,Passed,70,64,26.2,100,100,50,3.25,3.73,3.05,3.29,3.61,5
2218829638,"Salazar, John N.",1.25,1,1.25,1.25,2,1.5,1.75,1.75,1.175,1.75,1.50,Passed,91,100,45.8,100,100,50,4.14,4.01,4.4,4.83,4.31,5
2215062461,"Rubio, Ella C.",2,1.25,2.5,2.00,2,2.5,2.5,2.25,1.975,2.35,2.25,Passed,81,93,37.1,100,100,50,4.01,3.95,3.75,3.97,4.02,5
2221309460,"Dela Cruz, Pia L.",3.5,3,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,5.00,Failed,50,62,29,100,100,50,2.88,2.66,2.56,3.16,3.15,5
2374114530,"Delfin, EJ E.",2.25,2.75,2.5,2.50,2.5,2.5,2.25,2.50,2.5,2.4,2.50,Passed,76,67,36.1,100,100,50,3.92,3.66,3.55,4.18,3.67,5
2256067424,"Garcia, Justine D.",3.75,3.5,3.75,5.00,3.75,3.75,3.75,5.00,3.675,3.75,5.00,Failed,47,52,22.9,100,100,50,2.59,2.39,2.39,2.26,2.45,5
2286592740,"Magante, John L.",1.5,1,2,1.50,1.5,2,1.5,1.75,1.55,1.65,1.50,Passed,90,96,41.9,100,100,50,4.59,4.73,4.3,4.69,4.3,5
2305688323,"Domingo, Meljon H.",3,3,3,3.00,3,3.25,3,3.00,3,3.075,3.00,Passed,60,60,31.2,100,100,50,3.41,3.02,3.13,3.46,3.29,5
2393920729,"Halinon, Daniel J.",2.5,2.5,2.5,2.50,2.5,2.5,2.25,2.50,2.5,2.4,2.50,Passed,74,73,36.7,100,100,50,3.42,3.92,3.37,3.92,3.28,5
2263285089,"Delfin, Renz E.",2,2.25,2.25,2.25,2.5,2.5,2.25,2.50,2.175,2.4,2.25,Passed,82,79,38.5,100,100,50,3.61,3.92,4.27,3.87,3.64,5
2307015379,"Salto, Kim O.",1.5,1.75,2.5,2.00,1.75,1.5,1.25,1.50,1.975,1.475,1.75,Passed,90,86,36.9,100,100,50,4.52,4.12,4.58,4.58,4.49,5
2216731345,"Garcia, Anne J.",3.25,3.75,3.75,5.00,3.25,3.25,3.25,3.25,3.6,3.25,5.00,Failed,56,45,23.8,100,100,50,2.66,3.26,2.73,2.85,2.7,5
2353504764,"Castro, Ella G.",2.25,2,2,2.00,2,2,2,2.00,2.075,2,2.00,Passed,79,80,40.2,100,100,50,3.71,4.11,3.7,4.6,3.98,5
2320409209,"Cabuco, Paolo F.",1,1,1,1.00,1,1,1,1.00,1,1,1.00,Passed,100,100,50,100,100,50,4.66,5,5,5,5,5
2266567021,"Castro, Johann P.",1.5,1,1.5,1.25,1.25,1.25,1.75,1.50,1.35,1.45,1.50,Passed,90,96,44.8,100,100,50,4.45,4.64,4.4,4.61,4.45,5
2325553320,"Lantinay, Ella J.",3.5,3.75,3.5,5.00,3.75,3.5,3.75,5.00,3.575,3.675,5.00,Failed,52,47,25.4,100,100,50,2.26,2.91,2.5,2.25,2.79,5
2359170084,"Gumapac, Dean D.",1.25,1.5,2.25,1.75,1.5,2,1.5,1.75,1.725,1.65,1.75,Passed,91,87,39.3,100,100,50,3.87,4.35,4.16,3.94,4.27,5
2361400779,"Tilanduca, Miguel C.",2,2.25,2.25,2.25,2.25,2,2.25,2.25,2.175,2.175,2.25,Passed,81,76,39.6,100,100,50,4.36,3.61,3.84,4.4,3.83,5
2304689638,"Castro, John O.",1.25,1.25,1.5,1.25,1,1.25,1.25,1.25,1.35,1.175,1.25,Passed,91,93,44.2,100,100,50,4.47,4.66,4.1,4.83,5,5
2367530778,"Nuer, Gabriel E.",1.25,1,1.75,1.25,1.5,1.5,1.25,1.50,1.375,1.4,1.50,Passed,91,99,43.4,100,100,50,4.15,4.61,4.76,4.29,4.41,5
2209332949,"Halinon, Ella A.",2.75,2,2,2.25,2.25,2.25,2.25,2.25,2.225,2.25,2.25,Passed,65,83,40,100,100,50,4.03,4.01,3.49,3.67,4.03,5
2320128702,"Tilanduca, Carlo F.",1.75,1.25,2.25,1.75,1.5,1.25,1.75,1.50,1.8,1.525,1.75,Passed,86,93,39.6,100,100,50,4,4.6,4.36,4.66,4.06,5
2358404740,"Torres, Kevin G.",2.5,2.5,3.25,2.75,3,3,3,3.00,2.8,3,3.00,Passed,72,71,28.9,100,100,50,3.37,2.86,3.16,3.53,3.26,5
2217801698,"Tilanduca, Mary G.",2,2.5,1.75,2.00,1.75,2,2.25,2.00,2.05,2.025,2.00,Passed,82,74,43.2,100,100,50,3.88,3.93,4.31,3.83,3.75,5
2265546559,"De Guzman, Mark A.",3.25,3.25,3.25,3.25,3.5,3.5,3.25,3.50,3.25,3.4,5.00,Failed,58,58,28.9,100,100,50,3.11,2.92,2.65,2.5,2.82,5
2270977453,"Santos, Renz F.",2.25,1.75,2,2.00,2.5,2.25,2.25,2.25,2,2.325,2.25,Passed,77,86,40.1,100,100,50,3.85,3.86,3.64,3.67,3.72,5
2327811973,"Dela Cerna, Claire J.",2.25,2.5,2.25,2.25,2.25,2.5,2.25,2.25,2.325,2.325,2.25,Passed,78,72,38.9,100,100,50,3.9,3.72,3.84,3.76,3.79,5
2324103273,"Flores, Mark H.",3,2.75,3.25,3.00,3,2.5,3,2.75,3.025,2.85,3.00,Passed,64,67,29.8,100,100,50,3.39,3.14,3.2,3.37,3.27,5
2356316479,"Valdez, Meljon J.",2.75,2.5,2.75,2.75,3,2.75,3,3.00,2.675,2.925,2.75,Passed,66,74,33.4,100,100,50,3.52,3.3,3.36,3.01,3.23,5
2360495541,"Halinon, Jannerie I.",2,2.25,2,2.00,2.75,2,2.25,2.25,2.075,2.325,2.25,Passed,82,77,42.2,100,100,50,3.71,4.07,3.78,3.91,3.83,5
2395832394,"Ramos, Princess I.",2.25,1.5,2.25,2.00,2,2.25,2.25,2.25,2.025,2.175,2.00,Passed,79,87,38.1,100,100,50,4.21,3.75,4.34,4.23,3.94,5
2259635399,"Aquino, Kate G.",2.5,2.75,2.75,2.75,2.75,3,2.75,2.75,2.675,2.825,2.75,Passed,72,66,34,100,100,50,3.25,3.08,3.32,3.68,3.5,5
2296561440,"Delfin, Claire P.",1.75,1.5,2,1.75,1.25,1.75,1.5,1.50,1.775,1.5,1.75,Passed,86,89,41.4,100,100,50,4.76,4.92,4.62,4.1,4.39,5
2398166226,"Delfin, Sean G.",1.5,1,1.5,1.25,2,1.75,1.5,1.75,1.35,1.725,1.50,Passed,89,100,44.4,100,100,50,4.41,4.42,4.67,4.59,4.03,5
2347910449,"Lisondra, Jade K.",3.75,3.5,3.25,3.50,3.5,3.5,3,3.25,3.475,3.3,5.00,Failed,49,52,27.6,100,100,50,2.75,3.15,2.72,2.44,2.77,5
2208586448,"Valdez, Jade G.",3.75,3.5,3.5,5.00,3.5,3.75,3.5,5.00,3.575,3.575,5.00,Failed,48,52,25,100,100,50,2.45,2.05,2.5,2.88,2.47,5
2303866654,"Abad, Jessa A.",2,2,2.25,2.00,2.5,2.25,2.5,2.50,2.1,2.425,2.25,Passed,81,83,39,100,100,50,3.84,3.71,3.64,4.08,3.77,5
2371458585,"Merina, Sean M.",2.25,3,2.25,2.50,2.75,2.75,2.75,2.75,2.475,2.75,2.50,Passed,76,61,39.2,100,100,50,3.83,3.12,3.05,3.2,3.84,5
2226036084,"Mendoza, Natalie E.",1.75,1.75,2.25,2.00,2,2,2,2.00,1.95,2,2.00,Passed,85,86,39.9,100,100,50,4.05,3.93,4.25,4.38,4.13,5
2218512538,"Lisondra, Nicole A.",2.75,2.75,2.75,2.75,2.25,2.25,2.75,2.50,2.75,2.45,2.50,Passed,69,65,34.2,100,100,50,3.71,3.94,3.03,3.86,3.71,5
2350426384,"Uy, Natalie O.",3.75,3.75,5,5.00,3.75,3.75,3.75,5.00,4.25,3.75,5.00,Failed,47,49,17,100,100,50,2.1,2.18,2.17,2.35,2.33,5
2397708395,"Delfin, Mary K.",3.25,2.5,2.5,2.75,3.25,3.25,3.25,3.25,2.725,3.25,3.00,Passed,55,70,36.3,100,100,50,2.62,3.09,2.8,2.87,3.12,5
2395116483,"Uy, Natalie A.",1.75,2.25,2,2.00,2.25,2,2,2.00,2,2.075,2.00,Passed,85,78,40.4,100,100,50,3.79,4.24,4.08,4.18,4.46,5
2264357360,"Halinon, John J.",4,3.25,3.5,5.00,3.25,3.25,3.5,3.25,3.575,3.35,5.00,Failed,42,58,27,100,100,50,2.75,2.74,3.26,2.36,2.95,5
2298565351,"Torres, Jade A.",2.75,2.5,2.75,2.75,2.5,2.75,2.75,2.75,2.675,2.675,2.75,Passed,68,72,34.5,100,100,50,3.37,3.49,3.58,3.18,3.75,5
2336652902,"Publico, Donna I.",3.75,3.75,3.75,5.00,3.75,3.5,4,5.00,3.75,3.775,5.00,Failed,47,48,24.9,100,100,50,1.91,2.51,2.45,2.93,1.95,5
2304695869,"Lisondra, Jeter P.",3.25,3.25,2.75,3.00,3.5,3.25,3.5,3.50,3.05,3.425,5.00,Failed,58,59,33.9,100,100,50,2.59,2.87,2.66,2.76,3.04,5
2215739185,"Tolentino, Christian B.",2,2,1.25,1.75,1.5,1.5,1.5,1.50,1.7,1.5,1.50,Passed,84,80,45.8,100,100,50,4.24,4.77,4.39,4.62,4.32,5
2313167713,"Gumapac, Anne L.",4,4,4,5.00,4,3.75,3.75,5.00,4,3.825,5.00,Failed,43,44,21,100,100,50,2.25,2.77,2.32,2.1,2.19,5
2333138529,"Castro, Ian D.",3.25,3.25,2.75,3.00,3.25,3.25,3.25,3.25,3.05,3.25,3.25,Passed,59,59,32.6,100,100,50,2.79,2.7,2.75,3.06,3.04,5
2216966565,"Delfin, Thomas C.",2,2,2.25,2.00,2.25,2,1.5,1.75,2.1,1.875,2.00,Passed,82,81,39.8,100,100,50,4.28,4.27,4.35,4.28,3.9,5
2333352075,"Salazar, Faith G.",2.75,3,3,3.00,2.75,2.75,2.75,2.75,2.925,2.75,2.75,Passed,68,60,31.2,100,100,50,3.07,3.37,3.02,3.49,3.32,5
2286197821,"Lisondra, Kevin O.",2.25,2.75,2.5,2.50,2.75,2.75,2.5,2.75,2.5,2.65,2.50,Passed,78,68,35.9,100,100,50,3.88,3.29,3.59,3.91,3.1,5
2215652786,"Tilanduca, Meljon C.",2.5,2.25,2.75,2.50,2.5,2.75,2.5,2.50,2.525,2.575,2.50,Passed,73,78,34.3,100,100,50,3.39,3.58,3.57,3.56,3.41,5
2387573131,"Mendoza, Natalie G.",2.75,3.25,3.5,3.25,3.5,3.25,3,3.25,3.2,3.225,5.00,Failed,67,59,25.5,100,100,50,2.91,3.23,3.01,2.68,2.45,5
2277210762,"Merina, Khiara M.",1.75,2.25,2.25,2.00,2.25,2,2.25,2.25,2.1,2.175,2.25,Passed,85,77,38.2,100,100,50,4,4.05,4.24,4.35,3.99,5
2313867394,"Torres, Donna I.",2.5,3,2.5,2.75,2.75,2.75,2.5,2.75,2.65,2.65,2.75,Passed,70,63,37.2,100,100,50,3.35,3.22,3.83,3.49,3.61,5
2290967494,"Aquino, Mary L.",1.5,1.75,1.25,1.50,1.25,1.5,1.25,1.25,1.475,1.325,1.50,Passed,87,85,46.3,100,100,50,4.76,4.32,4.5,4.87,4.17,5
2200002487,"Halinon, Elisabeth K.",3,2.5,2.75,2.75,2.5,2.5,2.75,2.50,2.75,2.6,2.75,Passed,64,70,32.9,100,100,50,3.69,3.4,3.48,2.69,3.76,5
2217697594,"Lintawahan, Claire A.",1.25,1.25,1.5,1.25,1.5,1.5,1.5,1.50,1.35,1.5,1.50,Passed,92,91,44.7,100,100,50,4.85,4.52,4.5,4.49,4.3,5
2265464644,"Neri, Nicole C.",5,5,5,5.00,5,5,5,5.00,5,5,5.00,Failed,36,38,18,100,100,50,1.92,1.67,1.69,1.42,2.08,5
2236357889,"Dela Cruz, Pol F.",3.5,3.25,3.25,3.25,3,2.75,3.25,3.00,3.325,3.025,5.00,Failed,52,58,28.5,100,100,50,2.91,2.99,2.8,3.14,3.1,5
2265683940,"Dela Cruz, Miky M.",1.5,2,2.5,2.00,2.5,2.5,2,2.25,2.05,2.3,2.25,Passed,88,83,36,100,100,50,3.93,3.82,4.13,4.22,4.14,5
2318654200,"Lisondra, Christian C.",2.5,2.25,2.25,2.25,2.25,2.5,2.25,2.25,2.325,2.325,2.25,Passed,71,77,38.9,100,100,50,4.05,3.73,3.76,3.91,3.49,5
2308551655,"Publico, Claire J.",2.5,2.5,2.75,2.50,2.5,2.5,2.75,2.50,2.6,2.6,2.50,Passed,70,72,34.8,100,100,50,3.62,3.48,3.83,3.62,3.38,5
2303744932,"Lantinay, Jannerie K.",2.5,3,2.25,2.50,2.75,3,2.75,2.75,2.55,2.825,2.75,Passed,72,62,39.5,100,100,50,3.4,3.74,3.22,3.18,3.43,5
2326414149,"Halinon, EJ N.",2.25,2.25,2,2.25,2.5,2.5,2.5,2.50,2.15,2.5,2.25,Passed,77,78,41.3,100,100,50,3.55,3.64,3.72,4.25,3.55,5
2221768353,"Bautista, Carlo M.",2.75,2.75,2.25,2.50,3.25,3.25,3,3.25,2.55,3.15,2.75,Passed,65,65,37.9,100,100,50,2.9,3.24,3.39,2.6,3.4,5
2223570517,"Villanueva, Thomas C.",3.25,3.5,3.75,5.00,3.75,3.5,3,3.25,3.525,3.375,5.00,Failed,55,54,22.8,100,100,50,2.3,2.52,3.09,2.63,2.53,5
2396732877,"Aquino, Ella C.",2.25,2.25,2,2.25,2.25,2.5,2,2.25,2.15,2.225,2.25,Passed,76,77,41.2,100,100,50,3.79,3.51,3.66,3.9,3.96,5
2230453360,"Reyes, Ian G.",1.75,1.5,2.25,1.75,1.5,1.5,1.75,1.50,1.875,1.6,1.75,Passed,86,88,39.1,100,100,50,4.35,4.3,4.55,4.2,4.31,5
2365953644,"Cruz, Kevin B.",1,2,1.25,1.50,1.25,1.5,1.25,1.25,1.4,1.325,1.25,Passed,100,81,47,100,100,50,4.42,4.75,4.89,4.27,4.7,5
2242625386,"Gonzales, John D.",2,1.25,1.5,1.50,1.75,1.75,2,1.75,1.575,1.85,1.75,Passed,82,93,44.6,100,100,50,4.1,4.69,4.13,4.37,3.85,5
2392250138,"Mendoza, Meljon F.",1.5,2.25,1.75,1.75,1.5,1.75,1.25,1.50,1.825,1.475,1.75,Passed,90,76,42.9,100,100,50,4.42,4.53,4.38,4.62,4.33,5
2342259571,"Lisondra, Renz M.",2.75,2.25,2.5,2.50,2.75,2.5,2.75,2.75,2.5,2.675,2.50,Passed,66,79,35.6,100,100,50,3.61,3.11,3.86,3.57,3.58,5
2380104303,"Uy, Jade L.",2.75,3,2.5,2.75,3,2.75,2.75,2.75,2.725,2.825,2.75,Passed,69,61,36.3,100,100,50,3.18,3.7,3.32,3.48,3.03,5
2321121716,"Salazar, Juvel D.",2.75,2.5,2.75,2.75,2.25,2.5,2.5,2.50,2.675,2.425,2.50,Passed,66,72,32.8,100,100,50,3.79,3.34,3.64,3.43,3.53,5
2317123639,"Merina, Jaymarc H.",2.5,3.5,3.25,3.00,3.25,3.25,3,3.25,3.1,3.15,3.00,Passed,73,54,27.8,100,100,50,2.94,3.31,3.1,2.92,3.16,5
2200740087,"Villanueva, John J.",5,5,5,5.00,5,5,5,5.00,5,5,5.00,Failed,34,36,16.8,100,100,50,1.85,1.87,1.8,1.95,1.81,5
2213620146,"Nuer, James O.",3,2.75,3,3.00,3,2.75,3.25,3.00,2.925,3.025,3.00,Passed,62,65,32.3,100,100,50,2.85,3.03,3.03,2.82,3.05,5
2339448713,"Garcia, Kate E.",3,3.25,3,3.00,3.25,3.25,3.25,3.25,3.075,3.25,5.00,Failed,62,59,30,100,100,50,2.76,2.9,3.21,2.85,3.03,5
2327514879,"Dela Cerna, Mary L.",3.5,3.5,3,3.25,3.25,3.25,3,3.25,3.3,3.15,5.00,Failed,50,54,31.2,100,100,50,3.1,2.48,3.01,3.14,2.78,5
2335828474,"Santos, Paul I.",3.25,3.5,3.25,3.25,3.25,3.25,3.5,3.25,3.325,3.35,5.00,Failed,59,51,28.8,100,100,50,2.7,2.87,3.09,2.78,2.82,5
2251370343,"Domingo, Gabriel K.",3.75,3.5,3.5,5.00,3.5,3.5,3.25,3.50,3.575,3.4,5.00,Failed,49,54,26.9,100,100,50,2.9,2.91,2.83,2.87,2.68,5
2331816244,"Maraon, Justine B.",3.5,3.25,3.25,3.25,3.5,3.75,3.5,5.00,3.325,3.575,5.00,Failed,52,58,27.9,100,100,50,2.64,2.97,2.27,2.58,2.75,5
2205653566,"Salto, Sean B.",2.75,3.25,3.25,3.00,3.25,3.5,3.25,3.25,3.1,3.325,5.00,Failed,65,56,28.7,100,100,50,3.71,2.63,2.67,2.47,2.87,5
2272791455,"Domingo, Khiara D.",3.5,3,2.75,3.00,3.25,3.25,3.25,3.25,3.05,3.25,3.25,Passed,53,62,32.7,100,100,50,2.47,2.6,2.83,3.11,2.68,5
2265398546,"Uy, James I.",1,1.25,1.25,1.25,1,1,1,1.00,1.175,1,1.00,Passed,96,93,47.5,100,100,50,4.99,5,4.52,4.68,4.63,5
2260907363,"Salazar, Maria A.",1,1,1.5,1.25,1.25,1.25,1.25,1.25,1.2,1.25,1.25,Passed,98,100,44.1,100,100,50,4.51,4.47,4.88,4.69,4.63,5
2207176566,"Dela Cruz, John D.",3.25,3.75,3.25,3.50,3.5,3.5,3.75,5.00,3.4,3.6,5.00,Failed,59,49,28,100,100,50,2.45,2.57,2.81,2.58,2.79,5
2285285336,"Mendoza, Trisha E.",5,5,5,5.00,5,5,5,5.00,5,5,5.00,Failed,39,34,13.2,100,100,50,1.69,1.76,1.61,1.74,1.68,5
